115,6,7,ACTIVA,1,LOTE 1B,0,4.56122070,-72.77598260,2062014.2626,5024839.22616,
116,6,8,ACTIVA,1,LOTE 1B,0,4.56127299,-72.77605490,2062020.0377,5024831.20756,
117,6,9,ACTIVA,1,LOTE 1B,1,4.56132979,-72.77612397,2062026.3123,5024823.54670,
118,6,10,ACTIVA,1,LOTE 1B,0,4.56138854,-72.77619821,2062032.8006,5024815.31315,
119,6,11,ACTIVA,1,LOTE 1B,0,4.56144212,-72.77627116,2062038.7183,5024807.22293,
120,6,12,ACTIVA,1,LOTE 1B,0,4.56149312,-72.77633571,2062044.3510,5024800.06332,
121,6,13,ACTIVA,1,LOTE 1B,0,4.56155767,-72.77641124,2062051.4813,5024791.68641,
122,6,14,ACTIVA,1,LOTE 1B,0,4.56160996,-72.77647967,2062057.2565,5024784.09729,
123,6,15,ACTIVA,1,LOTE 1B,0,4.56166096,-72.77654745,2062062.8891,5024776.57979,
124,6,16,ACTIVA,1,LOTE 1B,0,4.56171845,-72.77661366,2062069.2395,5024769.23654,
125,6,17,ACTIVA,1,LOTE 1B,0,4.56177998,-72.77669031,2062076.0354,5024760.73448,
126,6,18,ACTIVA,1,LOTE 1B,0,4.56182940,-72.77675789,2062081.4941,5024753.23941,
127,6,19,ACTIVA,1,LOTE 1B,0,4.56188488,-72.77682850,2062087.6215,5024745.40861,
128,6,20,ACTIVA,1,LOTE 1B,0,4.56194439,-72.77690012,2062094.1946,5024737.46582,
129,6,21,ERRADICADA,0,LOTE 1B,0,4.56200245,-72.77697092,2062100.6073,5024729.61257,
130,6,22,ACTIVA,1,LOTE 1B,0,4.56205732,-72.77703741,2062106.6679,5024722.23810,
131,6,23,ERRADICADA,0,LOTE 1B,0,4.56211542,-72.77711553,2062113.0848,5024713.57511,
132,6,24,ACTIVA,1,LOTE 1B,0,4.56216771,-72.77717943,2062118.8602,5024706.48705,
133,6,25,ACTIVA,1,LOTE 1B,0,4.56222379,-72.77724810,2062125.0545,5024698.87097,
134,6,26,ACTIVA,1,LOTE 1B,0,4.56228431,-72.77732779,2062131.7388,5024690.03343,
135,6,27,ACTIVA,1,LOTE 1B,0,4.56233777,-72.77739436,2062137.6434,5024682.65007,
136,6,28,ACTIVA,1,LOTE 1B,0,4.56239224,-72.77746396,2062143.6593,5024674.93116,
137,6,29,ACTIVA,1,LOTE 1B,0,4.56244658,-72.77752996,2062149.6620,5024667.61040,
138,6,30,ACTIVA,1,LOTE 1B,0,4.56250339,-72.77760291,2062155.9364,5024659.52009,
139,6,31,ACTIVA,1,LOTE 1B,0,4.56256020,-72.77767457,2062162.2108,5024651.57295,
140,6,32,ACTIVA,1,LOTE 1B,0,4.56261184,-72.77774364,2062167.9147,5024643.91229,
141,6,33,ACTIVA,1,LOTE 1B,0,4.56267510,-72.77782046,2062174.9023,5024635.39229,
142,6,34,ACTIVA,1,LOTE 1B,0,4.56273062,-72.77788372,2062181.0344,5024628.37571,
